3Beta_HSD	NA	OG_37	NA	5.269487808630072e-16	58.66879653930664
3Beta_HSD	NA	OG_46	NA	1.3004002262763388e-15	57.38179016113281
3Beta_HSD	NA	OG_4	NA	9.688559344517015e-12	44.6787223815918
3Beta_HSD	NA	OG_61	NA	7.796201000093556e-10	38.42713928222656
3Beta_HSD	NA	OG_45	NA	2.0984692970669097e-09	37.01641845703125
ABC2_membrane	NA	OG_38	NA	8.700872111030147e-10	38.66594696044922
ABC_tran	NA	OG_80	NA	8.977131195542422e-14	52.4929313659668
ABC_tran	NA	OG_36	NA	1.7442683191501412e-13	51.558658599853516
Acyl_transf_3	NA	OG_42	NA	3.379384657026975e-16	59.41274642944336
Bac_transf	NA	OG_31	NA	5.565449794137561e-65	218.43099975585938
dTDP_sugar_isom	NA	OG_48	NA	2.581796348178899e-71	238.9515838623047
dTDP_sugar_isom	NA	OG_13	NA	3.615802902449113e-20	72.53643798828125
DUF2304	NA	OG_43	NA	7.859599440457608e-17	61.6511344909668
DUF5776	NA	OG_28	NA	3.7239567542698794e-145	472.4609680175781
DUF5776	NA	OG_3	NA	9.549130334454639e-65	214.87384033203125
DUF6056	NA	OG_26	NA	3.401700417329469e-93	312.9666748046875
DUF6056	NA	OG_66	NA	1.0820928891687374e-62	212.44749450683594
EamA	NA	OG_39	NA	3.593304869055064e-07	30.59660530090332
Epimerase	NA	OG_37	NA	3.462712984234443e-58	197.05751037597656
Epimerase	NA	OG_46	NA	1.739086704636702e-57	194.76283264160156
Epimerase	NA	OG_61	NA	1.8100830773351573e-41	142.32386779785156
Epimerase	NA	OG_4	NA	1.5573828390571426e-31	109.79886627197266
Epimerase	NA	OG_45	NA	1.3996114911771796e-25	90.30745697021484
Flavodoxin_1	NA	OG_56	NA	9.325683855243107e-26	90.88839721679688
Flavodoxin_3	NA	OG_56	NA	7.303724184796567e-07	29.286596298217773
Flavodoxin_NdrI	NA	OG_56	NA	8.705673966447413e-07	29.313934326171875
GDPD	NA	OG_25	NA	3.682795235803816e-45	155.136962890625
GDP_Man_Dehyd	NA	OG_46	NA	1.2000498072174635e-63	215.79579162597656
GDP_Man_Dehyd	NA	OG_37	NA	1.1215657982099206e-59	202.74411010742188
GDP_Man_Dehyd	NA	OG_4	NA	6.159361772590554e-32	111.5620346069336
GDP_Man_Dehyd	NA	OG_61	NA	8.608726641607471e-20	71.63937377929688
GDP_Man_Dehyd	NA	OG_45	NA	3.5234560894067323e-13	49.90523910522461
Glycos_transf_2	NA	OG_34	NA	1.9153959221287776e-48	164.76284790039062
Glycos_transf_2	NA	OG_60	NA	3.906750816169717e-43	147.48684692382812
Glycos_transf_2	NA	OG_30	NA	2.7109290947808446e-40	138.241943359375
Glycos_transf_2	NA	OG_35	NA	2.170091217607407e-37	128.7951202392578
Glycos_transf_2	NA	OG_50	NA	2.906346570804055e-28	99.09851837158203
Glycos_transf_2	NA	OG_44	NA	1.2153307517040044e-22	80.80802917480469
Glycos_transf_2	NA	OG_57	NA	2.579156328280091e-19	69.98348999023438
Glycos_transf_2	NA	OG_52	NA	1.2820124402914855e-13	51.44874954223633
Glycos_transf_2	NA	OG_88	NA	7.801330202354816e-10	39.13563919067383
Glycos_transf_2	NA	OG_12	NA	6.419029125211225e-09	36.157474517822266
Glycos_transf_2	NA	OG_69	NA	5.803816806728057e-08	33.04608917236328
Glycos_transf_2	NA	OG_78	NA	1.8043429715721438e-07	31.44327163696289
Glycos_transf_2	NA	OG_51	NA	4.870111447564736e-06	26.78643226623535
Glycos_transf_4	NA	OG_53	NA	1.5775716812578492e-38	132.42575073242188
Glyco_hydro_25	NA	OG_28	NA	3.041043207609121e-48	164.69491577148438
Glyco_hydro_25	NA	OG_3	NA	8.942524378163416e-46	156.65231323242188
Glyco_tranf_2_2	NA	OG_34	NA	3.857129189968291e-14	53.0046501159668
Glyco_tranf_2_2	NA	OG_30	NA	5.574074719676404e-14	52.48012924194336
Glyco_tranf_2_2	NA	OG_60	NA	2.91355290980084e-13	50.124176025390625
Glyco_tranf_2_2	NA	OG_35	NA	1.8950710622468206e-09	37.61637878417969
Glyco_tranf_2_2	NA	OG_52	NA	2.7007626702660154e-08	33.831565856933594
