K10441	NA	OG_36	NA	1.7474966729598566e-20	73.49915313720703
K10441	NA	OG_80	NA	1.6202754174875483e-17	63.69113540649414
K05641	NA	OG_80	NA	1.433740280397091e-10	39.34575653076172
K05641	NA	OG_36	NA	4.556951964216593e-08	31.046220779418945
K04784	NA	OG_24	NA	0.0012166262824961527	16.368309020996094
K13670	NA	OG_60	NA	1.8300351248640963e-14	54.32094955444336
K13670	NA	OG_30	NA	5.867938257166366e-14	52.65858459472656
K13670	NA	OG_34	NA	2.1247421677787317e-08	34.397098541259766
K13670	NA	OG_35	NA	2.780615790544297e-07	30.7281436920166
K13670	NA	OG_50	NA	6.051435559330737e-06	26.333559036254883
K13670	NA	OG_88	NA	0.0007533521581029903	19.45073890686035
K13670	NA	OG_44	NA	0.02076535325831065	14.71902084350586
K19230	NA	OG_36	NA	6.5507454553604816e-21	75.23363494873047
K19230	NA	OG_80	NA	4.2912043439903555e-11	43.05144500732422
K00034	NA	OG_46	NA	0.001314630936128369	17.99822425842285
K00034	NA	OG_4	NA	0.002836229171514187	16.900583267211914
K18891	NA	OG_80	NA	6.808907427379807e-10	38.30672073364258
K18891	NA	OG_36	NA	1.0870526169944206e-07	31.032672882080078
K08261	NA	OG_4	NA	2.6151313069039685e-07	30.78502655029297
K08261	NA	OG_37	NA	3.106942186396741e-05	23.984031677246094
K08261	NA	OG_46	NA	0.009015654817343453	15.911809921264648
K24698	NA	OG_34	NA	1.6193401682412444e-21	77.16309356689453
K24698	NA	OG_60	NA	9.474127634187836e-16	58.11595916748047
K24698	NA	OG_35	NA	5.024950267111033e-13	49.1175422668457
K24698	NA	OG_30	NA	6.814925325438011e-11	42.075172424316406
K24698	NA	OG_52	NA	4.35871640273339e-10	39.4135627746582
K24698	NA	OG_88	NA	8.40861269212169e-05	21.9577693939209
K24698	NA	OG_51	NA	0.0162905026420447	14.40388011932373
K24698	NA	OG_78	NA	0.03809649698613286	13.185359954833984
K24698	NA	OG_44	NA	0.07523457469850782	12.209315299987793
K16557	NA	OG_34	NA	9.974152115021978e-31	107.65413665771484
K16557	NA	OG_60	NA	5.0302724863894e-19	69.17562866210938
K16557	NA	OG_30	NA	1.6659017671929943e-15	57.6016845703125
K16557	NA	OG_35	NA	1.1743483223044663e-11	44.94898223876953
K16557	NA	OG_50	NA	5.1250310241089915e-11	42.844993591308594
K16557	NA	OG_44	NA	1.7547323892042791e-06	27.935518264770508
K16557	NA	OG_52	NA	0.0002504317393164888	20.85159683227539
K16557	NA	OG_69	NA	0.00030765535572156006	20.55773162841797
K16557	NA	OG_57	NA	0.0009496716447393503	18.948226928710938
K16557	NA	OG_12	NA	0.007665398992376223	15.966139793395996
K07493	NA	OG_27	NA	8.133078701475066e-119	398.69317626953125
K07493	NA	OG_41	NA	4.818863607567257e-99	333.39154052734375
K07493	NA	OG_16	NA	7.10870249527161e-57	194.12396240234375
K07493	NA	OG_21	NA	9.909864900765102e-19	68.14799499511719
