Orthogroup	t5_fai-gene-cluster-1	t24_fai-gene-cluster-1
OG0000000	AAW_000189	AAH_000153, AAH_000154
OG0000000	AAW_000188	AAH_000152
OG0000001	AAW_000168, AAW_000170, AAW_000169	AAH_000161
OG0000001	AAW_000194	AAH_000141
OG0000002	AAW_000171	AAH_000142
OG0000002	AAW_000173, AAW_000174	AAH_000143
OG0000003	AAW_000183	AAH_000150
OG0000004	AAW_000156, AAW_000158, AAW_000157	AAH_000128
OG0000005	AAW_000190	AAH_000156
OG0000005	AAW_000191	AAH_000157
OG0000006	AAW_000163	AAH_000136
OG0000006	AAW_000162	AAH_000135
OG0000007	AAW_000182	AAH_000148
OG0000008	AAW_000181	AAH_000147
OG0000009	AAW_000201	AAH_000168
OG0000012	AAW_000213	AAH_000177
OG0000013	AAW_000164	AAH_000137, AAH_000138
OG0000014	AAW_000208, AAW_000207	AAH_000174
OG0000015	AAW_000176	AAH_000144
OG0000015	AAW_000177	AAH_000145
OG0000016	AAW_000195	AAH_000164
OG0000017	AAW_000203	AAH_000169
OG0000019	AAW_000214	AAH_000178
OG0000019	AAW_000215	AAH_000179
OG0000020	AAW_000165, AAW_000166	AAH_000139
OG0000021	AAW_000199	AAH_000167
OG0000022	AAW_000154	AAH_000126
OG0000022	AAW_000155	AAH_000127
OG0000023	AAW_000167	AAH_000140
OG0000024	AAW_000205	AAH_000172
OG0000026	AAW_000211, AAW_000210	AAH_000176
OG0000027	AAW_000178	AAH_000146
OG0000028	AAW_000204	AAH_000170
OG0000029	AAW_000209	AAH_000175
OG0000031	AAW_000197	AAH_000165
OG0000032	AAW_000216	AAH_000180
OG0000033	AAW_000193	AAH_000160
OG0000034	AAW_000192	AAH_000159
