Orthogroup	t5_fai-gene-cluster-1	t8_fai-gene-cluster-1
OG0000000	AAW_000189	AAE_000222, AAE_000223, AAE_000224
OG0000000	AAW_000188	AAE_000220, AAE_000221
OG0000001	AAW_000168	AAE_000198
OG0000001	AAW_000170	AAE_000235
OG0000001	AAW_000169	AAE_000199
OG0000001	AAW_000194	AAE_000234
OG0000002	AAW_000171	AAE_000201
OG0000002	AAW_000172	AAE_000202
OG0000002	AAW_000173	AAE_000203
OG0000003	AAW_000183	AAE_000213
OG0000003	AAW_000184	AAE_000214
OG0000003	AAW_000185	AAE_000215
OG0000004	AAW_000156, AAW_000158, AAW_000157	AAE_000183
OG0000004	AAW_000159	AAE_000182
OG0000005	AAW_000190	AAE_000228
OG0000005	AAW_000191	AAE_000230
OG0000006	AAW_000163	AAE_000192
OG0000006	AAW_000162	AAE_000191
OG0000007	AAW_000182	AAE_000211
OG0000008	AAW_000180	AAE_000208
OG0000008	AAW_000181	AAE_000210
OG0000009	AAW_000202	AAE_000243
OG0000011	AAW_000160	AAE_000188
OG0000012	AAW_000213	AAE_000257
OG0000012	AAW_000212	AAE_000256
OG0000013	AAW_000164	AAE_000193, AAE_000194
OG0000014	AAW_000208	AAE_000251
OG0000014	AAW_000207	AAE_000250
OG0000016	AAW_000195	AAE_000237
OG0000017	AAW_000203	AAE_000244, AAE_000245
OG0000018	AAW_000161	AAE_000189
OG0000019	AAW_000215	AAE_000258
OG0000020	AAW_000166	AAE_000195
OG0000021	AAW_000200, AAW_000199	AAE_000242
OG0000022	AAW_000154	AAE_000180
OG0000022	AAW_000155	AAE_000181
OG0000023	AAW_000167	AAE_000196
OG0000024	AAW_000205	AAE_000247
OG0000025	AAW_000206	AAE_000249
OG0000026	AAW_000211	AAE_000255
OG0000026	AAW_000210	AAE_000254
OG0000027	AAW_000178	AAE_000206
OG0000028	AAW_000204	AAE_000246
OG0000029	AAW_000209	AAE_000252, AAE_000253
OG0000031	AAW_000197	AAE_000239
OG0000031	AAW_000196	AAE_000238
OG0000032	AAW_000216	AAE_000260
OG0000033	AAW_000193	AAE_000233
OG0000037	AAW_000179	AAE_000207
