OG_1	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000125
OG_1	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000167
OG_1	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000117
OG_1	t20_fai-gene-cluster-1	t20_fai-gene-cluster-1|AAN_000121
OG_1	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000149
OG_1	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000158
OG_1	t23_fai-gene-cluster-1	t23_fai-gene-cluster-1|ABC_000114
OG_1	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000127
OG_1	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000131
OG_1	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000176
OG_1	Ref_Epa_from_V583_fai-gene-cluster-1	Ref_Epa_from_V583_fai-gene-cluster-1|AAB_000107
OG_1	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000157
OG_1	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000121
OG_1	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000160
OG_1	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000145
OG_1	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000128
OG_1	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000155
OG_1	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000177
OG_1	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000155
OG_1	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000129
OG_1	t7_fai-gene-cluster-1	t7_fai-gene-cluster-1|AAC_000132
OG_1	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000181
OG_1	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000125
OG_1	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000133
OG_1	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000134
OG_1	t13_fai-gene-cluster-1	t13_fai-gene-cluster-1|AAT_000134
OG_1	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000172
OG_1	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000173
OG_1	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000167
OG_1	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000168
OG_1	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000156
OG_1	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000187
OG_2	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000135
OG_2	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000179
OG_2	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000125
OG_2	t20_fai-gene-cluster-1	t20_fai-gene-cluster-1|AAN_000129
OG_2	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000159
OG_2	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000168
OG_2	t23_fai-gene-cluster-1	t23_fai-gene-cluster-1|ABC_000122
OG_2	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000135
OG_2	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000141
OG_2	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000183
OG_2	Ref_Epa_from_V583_fai-gene-cluster-1	Ref_Epa_from_V583_fai-gene-cluster-1|AAB_000113
OG_2	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000168
OG_2	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000129
OG_2	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000167
OG_2	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000157
OG_2	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000138
OG_2	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000162
OG_2	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000187
OG_2	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000162
OG_2	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000141
OG_2	t7_fai-gene-cluster-1	t7_fai-gene-cluster-1|AAC_000142
OG_2	t10_fai-gene-cluster-1	t10_fai-gene-cluster-1|ABB_000153
OG_2	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000191
OG_2	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000133
OG_2	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000144
OG_2	t12_fai-gene-cluster-1	t12_fai-gene-cluster-1|AAA_000131
OG_2	t13_fai-gene-cluster-1	t13_fai-gene-cluster-1|AAT_000144
OG_2	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000184
OG_2	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000176
OG_2	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000167
OG_2	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000197
OG_3	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000136
OG_3	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000181
OG_3	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000161
OG_3	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000137
OG_3	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000171
OG_3	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000131
OG_3	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000158
OG_3	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000140
OG_3	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000143
OG_3	t10_fai-gene-cluster-1	t10_fai-gene-cluster-1|ABB_000154
OG_3	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000193
OG_3	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000135
OG_3	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000145
OG_3	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000186
OG_3	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000178
OG_3	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000168
OG_3	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000199
OG_4	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000137
OG_4	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000182
OG_4	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000127
OG_4	t20_fai-gene-cluster-1	t20_fai-gene-cluster-1|AAN_000131
OG_4	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000162
OG_4	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000170
OG_4	t23_fai-gene-cluster-1	t23_fai-gene-cluster-1|ABC_000124
OG_4	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000138
OG_4	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000143
OG_4	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000185
OG_4	Ref_Epa_from_V583_fai-gene-cluster-1	Ref_Epa_from_V583_fai-gene-cluster-1|AAB_000114
OG_4	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000172
OG_4	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000132
OG_4	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000169
OG_4	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000159
OG_4	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000141
OG_4	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000164
OG_4	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000190
OG_4	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000164
OG_4	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000144
OG_4	t7_fai-gene-cluster-1	t7_fai-gene-cluster-1|AAC_000144
OG_4	t10_fai-gene-cluster-1	t10_fai-gene-cluster-1|ABB_000155
OG_4	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000194
OG_4	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000136
OG_4	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000146
OG_4	t12_fai-gene-cluster-1	t12_fai-gene-cluster-1|AAA_000132
OG_4	t13_fai-gene-cluster-1	t13_fai-gene-cluster-1|AAT_000146
OG_4	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000187
OG_4	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000179
OG_4	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000169
OG_4	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000200
OG_5	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000138
OG_5	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000183
OG_5	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000184
OG_5	t1_fai-gene-cluster-1	t1_fai-gene-cluster-1|AAI_000128
OG_5	t20_fai-gene-cluster-1	t20_fai-gene-cluster-1|AAN_000132
OG_5	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000163
OG_5	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000171
OG_5	t23_fai-gene-cluster-1	t23_fai-gene-cluster-1|ABC_000125
OG_5	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000139
OG_5	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000144
OG_5	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000186
OG_5	Ref_Epa_from_V583_fai-gene-cluster-1	Ref_Epa_from_V583_fai-gene-cluster-1|AAB_000115
OG_5	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000173
OG_5	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000133
OG_5	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000170
OG_5	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000160
OG_5	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000142
OG_5	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000165
OG_5	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000191
OG_5	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000192
OG_5	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000165
OG_5	t6_fai-gene-cluster-1	t6_fai-gene-cluster-1|AAX_000145
OG_5	t7_fai-gene-cluster-1	t7_fai-gene-cluster-1|AAC_000145
OG_5	t10_fai-gene-cluster-1	t10_fai-gene-cluster-1|ABB_000156
OG_5	t8_fai-gene-cluster-1	t8_fai-gene-cluster-1|AAE_000195
OG_5	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000137
OG_5	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000138
OG_5	t11_fai-gene-cluster-1	t11_fai-gene-cluster-1|AAV_000147
OG_5	t12_fai-gene-cluster-1	t12_fai-gene-cluster-1|AAA_000133
OG_5	t12_fai-gene-cluster-1	t12_fai-gene-cluster-1|AAA_000134
OG_5	t13_fai-gene-cluster-1	t13_fai-gene-cluster-1|AAT_000147
OG_5	t14_fai-gene-cluster-1	t14_fai-gene-cluster-1|AAD_000188
OG_5	t15_fai-gene-cluster-1	t15_fai-gene-cluster-1|AAQ_000180
OG_5	t16_fai-gene-cluster-1	t16_fai-gene-cluster-1|ABA_000170
OG_5	t17_fai-gene-cluster-1	t17_fai-gene-cluster-1|AAO_000201
OG_6	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000139
OG_6	t9_fai-gene-cluster-1	t9_fai-gene-cluster-1|AAZ_000139
OG_7	t18_fai-gene-cluster-1	t18_fai-gene-cluster-1|AAY_000140
OG_7	t19_fai-gene-cluster-1	t19_fai-gene-cluster-1|AAR_000185
OG_7	t20_fai-gene-cluster-1	t20_fai-gene-cluster-1|AAN_000133
OG_7	t21_fai-gene-cluster-1	t21_fai-gene-cluster-1|AAS_000164
OG_7	t22_fai-gene-cluster-1	t22_fai-gene-cluster-1|AAU_000173
OG_7	t23_fai-gene-cluster-1	t23_fai-gene-cluster-1|ABC_000126
OG_7	t24_fai-gene-cluster-1	t24_fai-gene-cluster-1|AAH_000140
OG_7	t25_fai-gene-cluster-1	t25_fai-gene-cluster-1|AAG_000145
OG_7	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000188
OG_7	t26_fai-gene-cluster-1	t26_fai-gene-cluster-1|AAM_000189
OG_7	Ref_Epa_from_V583_fai-gene-cluster-1	Ref_Epa_from_V583_fai-gene-cluster-1|AAB_000116
OG_7	t27_fai-gene-cluster-1	t27_fai-gene-cluster-1|AAP_000174
OG_7	t28_fai-gene-cluster-1	t28_fai-gene-cluster-1|AAF_000134
OG_7	t29_fai-gene-cluster-1	t29_fai-gene-cluster-1|ABE_000172
OG_7	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000161
OG_7	t2_fai-gene-cluster-1	t2_fai-gene-cluster-1|AAJ_000162
OG_7	t30_fai-gene-cluster-1	t30_fai-gene-cluster-1|AAL_000143
OG_7	t3_fai-gene-cluster-1	t3_fai-gene-cluster-1|AAK_000167
OG_7	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000194
OG_7	t4_fai-gene-cluster-1	t4_fai-gene-cluster-1|ABD_000195
OG_7	t5_fai-gene-cluster-1	t5_fai-gene-cluster-1|AAW_000167
