Orthogroup	t18_fai-gene-cluster-1	t7_fai-gene-cluster-1
OG0000000	AAY_000157	AAC_000160
OG0000000	AAY_000159	AAC_000163
OG0000001	AAY_000141	AAC_000167
OG0000002	AAY_000143	AAC_000150
OG0000002	AAY_000144	AAC_000151
OG0000002	AAY_000142	AAC_000149
OG0000003	AAY_000154	AAC_000157
OG0000003	AAY_000155, AAY_000156	AAC_000159
OG0000004	AAY_000128	AAC_000134
OG0000004	AAY_000127, AAY_000126	AAC_000133
OG0000005	AAY_000160	AAC_000164
OG0000006	AAY_000135	AAC_000143
OG0000007	AAY_000151, AAY_000152, AAY_000153	AAC_000156
OG0000008	AAY_000148, AAY_000150, AAY_000149	AAC_000155
OG0000009	AAY_000170, AAY_000169	AAC_000172
OG0000009	AAY_000171	AAC_000173
OG0000010	AAY_000132	AAC_000137
OG0000010	AAY_000131	AAC_000136
OG0000011	AAY_000133	AAC_000138
OG0000012	AAY_000179	AAC_000181, AAC_000182
OG0000013	AAY_000137, AAY_000136	AAC_000144
OG0000014	AAY_000176	AAC_000178
OG0000015	AAY_000146	AAC_000153
OG0000015	AAY_000145	AAC_000152
OG0000016	AAY_000165	AAC_000169, AAC_000170
OG0000017	AAY_000172	AAC_000174
OG0000018	AAY_000134	AAC_000140
OG0000019	AAY_000180	AAC_000183
OG0000020	AAY_000138	AAC_000145
OG0000021	AAY_000168	AAC_000171
OG0000022	AAY_000125	AAC_000132
OG0000023	AAY_000140, AAY_000139	AAC_000146
OG0000024	AAY_000174	AAC_000176
OG0000025	AAY_000175	AAC_000177
OG0000026	AAY_000178	AAC_000180
OG0000027	AAY_000147	AAC_000154
OG0000028	AAY_000173	AAC_000175
OG0000029	AAY_000177	AAC_000179
OG0000030	AAY_000129, AAY_000130	AAC_000135
OG0000032	AAY_000181	AAC_000184
OG0000033	AAY_000162	AAC_000166
OG0000036	AAY_000164	AAC_000168
