Orthogroup	t26_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	AAM_000207	AAZ_000153
OG0000000	AAM_000211	AAZ_000154
OG0000001	AAM_000190, AAM_000192, AAM_000191	AAZ_000160
OG0000001	AAM_000216	AAZ_000141
OG0000002	AAM_000193	AAZ_000142
OG0000002	AAM_000195	AAZ_000143
OG0000002	AAM_000197	AAZ_000145
OG0000004	AAM_000178, AAM_000177	AAZ_000126
OG0000005	AAM_000212	AAZ_000156
OG0000005	AAM_000214	AAZ_000157
OG0000006	AAM_000184	AAZ_000134
OG0000006	AAM_000183	AAZ_000133
OG0000007	AAM_000204	AAZ_000151
OG0000007	AAM_000205	AAZ_000150
OG0000008	AAM_000202, AAM_000203	AAZ_000149
OG0000009	AAM_000225, AAM_000226, AAM_000227	AAZ_000168
OG0000010	AAM_000180	AAZ_000128
OG0000012	AAM_000240	AAZ_000177
OG0000013	AAM_000185	AAZ_000136
OG0000014	AAM_000235, AAM_000234	AAZ_000174
OG0000015	AAM_000199	AAZ_000146
OG0000016	AAM_000219, AAM_000218	AAZ_000162
OG0000017	AAM_000229	AAZ_000169
OG0000019	AAM_000241	AAZ_000178
OG0000019	AAM_000243	AAZ_000179
OG0000020	AAM_000186	AAZ_000137
OG0000020	AAM_000187	AAZ_000138
OG0000021	AAM_000224	AAZ_000167
OG0000021	AAM_000223	AAZ_000166
OG0000022	AAM_000176	AAZ_000125
OG0000023	AAM_000188	AAZ_000139
OG0000023	AAM_000189	AAZ_000140
OG0000024	AAM_000232	AAZ_000172
OG0000024	AAM_000231	AAZ_000171
OG0000026	AAM_000238	AAZ_000176
OG0000027	AAM_000200	AAZ_000148
OG0000028	AAM_000230	AAZ_000170
OG0000029	AAM_000236, AAM_000237	AAZ_000175
OG0000031	AAM_000221	AAZ_000163
OG0000031	AAM_000220	AAZ_000164
OG0000032	AAM_000244	AAZ_000180
OG0000033	AAM_000215	AAZ_000159
OG0000035	AAM_000222	AAZ_000165
