Orthogroup	t26_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	AAM_000207	AAF_000146
OG0000000	AAM_000211	AAF_000148
OG0000001	AAM_000192	AAF_000156
OG0000001	AAM_000216	AAF_000135
OG0000002	AAM_000193	AAF_000136
OG0000002	AAM_000196, AAM_000197	AAF_000137
OG0000004	AAM_000178, AAM_000177	AAF_000122
OG0000005	AAM_000212	AAF_000150
OG0000005	AAM_000214	AAF_000151, AAF_000152
OG0000006	AAM_000184	AAF_000130
OG0000006	AAM_000183	AAF_000129
OG0000007	AAM_000204	AAF_000144
OG0000007	AAM_000205	AAF_000143
OG0000008	AAM_000202, AAM_000203	AAF_000142
OG0000009	AAM_000225	AAF_000162
OG0000010	AAM_000180	AAF_000124
OG0000012	AAM_000240	AAF_000171
OG0000013	AAM_000185	AAF_000132
OG0000014	AAM_000235, AAM_000234	AAF_000168
OG0000015	AAM_000199	AAF_000139
OG0000016	AAM_000217	AAF_000158
OG0000017	AAM_000229	AAF_000163
OG0000019	AAM_000241	AAF_000172
OG0000019	AAM_000243	AAF_000173
OG0000020	AAM_000186, AAM_000187	AAF_000133
OG0000021	AAM_000223	AAF_000161
OG0000022	AAM_000176	AAF_000121
OG0000023	AAM_000188, AAM_000189	AAF_000134
OG0000024	AAM_000232	AAF_000166
OG0000024	AAM_000231	AAF_000165
OG0000026	AAM_000238	AAF_000170
OG0000027	AAM_000200	AAF_000141
OG0000028	AAM_000230	AAF_000164
OG0000029	AAM_000236, AAM_000237	AAF_000169
OG0000031	AAM_000221	AAF_000159
OG0000032	AAM_000244	AAF_000174
OG0000033	AAM_000215	AAF_000154
OG0000035	AAM_000222	AAF_000160
