Orthogroup	t9_fai-gene-cluster-1	t16_fai-gene-cluster-1
OG0000000	AAZ_000153	ABA_000190, ABA_000191
OG0000000	AAZ_000154	ABA_000194
OG0000000	AAZ_000155	ABA_000195
OG0000001	AAZ_000160	ABA_000172, ABA_000174, ABA_000200, ABA_000173
OG0000001	AAZ_000141	ABA_000199
OG0000002	AAZ_000143	ABA_000176
OG0000003	AAZ_000152	ABA_000186
OG0000004	AAZ_000126	ABA_000158, ABA_000159, ABA_000157
OG0000005	AAZ_000156	ABA_000196
OG0000005	AAZ_000157	ABA_000197
OG0000006	AAZ_000134	ABA_000167
OG0000007	AAZ_000150	ABA_000184
OG0000008	AAZ_000149	ABA_000183
OG0000009	AAZ_000168	ABA_000204, ABA_000205
OG0000010	AAZ_000130	ABA_000161
OG0000012	AAZ_000177	ABA_000217
OG0000013	AAZ_000135	ABA_000168
OG0000013	AAZ_000136	ABA_000169
OG0000014	AAZ_000174	ABA_000213, ABA_000212
OG0000015	AAZ_000147	ABA_000179
OG0000016	AAZ_000162	ABA_000201
OG0000017	AAZ_000169	ABA_000207
OG0000019	AAZ_000178	ABA_000218
OG0000019	AAZ_000179	ABA_000219
OG0000020	AAZ_000137	ABA_000170
OG0000021	AAZ_000167	ABA_000202, ABA_000203
OG0000022	AAZ_000125	ABA_000156
OG0000023	AAZ_000139	ABA_000171
OG0000024	AAZ_000172	ABA_000210
OG0000026	AAZ_000176	ABA_000215
OG0000027	AAZ_000148	ABA_000181, ABA_000180
OG0000028	AAZ_000170	ABA_000209, ABA_000208
OG0000029	AAZ_000175	ABA_000214
OG0000032	AAZ_000180	ABA_000221, ABA_000220
OG0000033	AAZ_000159	ABA_000198
