Orthogroup	t9_fai-gene-cluster-1	t23_fai-gene-cluster-1
OG0000000	AAZ_000153	ABC_000136
OG0000000	AAZ_000155	ABC_000138
OG0000001	AAZ_000160	ABC_000127, ABC_000128
OG0000001	AAZ_000141	ABC_000142
OG0000002	AAZ_000143, AAZ_000145, AAZ_000144	ABC_000129
OG0000003	AAZ_000152	ABC_000134
OG0000004	AAZ_000126	ABC_000115
OG0000005	AAZ_000157	ABC_000139
OG0000006	AAZ_000134	ABC_000123
OG0000006	AAZ_000133	ABC_000122
OG0000007	AAZ_000151, AAZ_000150	ABC_000133
OG0000008	AAZ_000149	ABC_000132
OG0000009	AAZ_000168	ABC_000146, ABC_000147
OG0000010	AAZ_000130	ABC_000118
OG0000011	AAZ_000131	ABC_000119
OG0000012	AAZ_000177	ABC_000156
OG0000013	AAZ_000135	ABC_000124
OG0000014	AAZ_000174	ABC_000152
OG0000015	AAZ_000146	ABC_000130
OG0000017	AAZ_000169	ABC_000148
OG0000019	AAZ_000178, AAZ_000179	ABC_000157
OG0000020	AAZ_000138	ABC_000125
OG0000021	AAZ_000167	ABC_000145
OG0000022	AAZ_000125	ABC_000114
OG0000023	AAZ_000139	ABC_000126
OG0000024	AAZ_000171	ABC_000150
OG0000026	AAZ_000176	ABC_000154
OG0000027	AAZ_000148	ABC_000131
OG0000028	AAZ_000170	ABC_000149
OG0000029	AAZ_000175	ABC_000153
OG0000032	AAZ_000180	ABC_000158
OG0000033	AAZ_000159	ABC_000141
OG0000034	AAZ_000158	ABC_000140
OG0000036	AAZ_000161	ABC_000143
