Orthogroup	t9_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAZ_000153	ABD_000217
OG0000000	AAZ_000154	ABD_000225
OG0000000	AAZ_000155	ABD_000221
OG0000001	AAZ_000160	ABD_000198, ABD_000196, ABD_000231, ABD_000199, ABD_000197
OG0000001	AAZ_000141	ABD_000230
OG0000002	AAZ_000142	ABD_000200
OG0000002	AAZ_000145	ABD_000202
OG0000004	AAZ_000126	ABD_000178, ABD_000180, ABD_000179
OG0000005	AAZ_000156	ABD_000226
OG0000005	AAZ_000157	ABD_000228
OG0000006	AAZ_000134	ABD_000189
OG0000006	AAZ_000133	ABD_000187
OG0000007	AAZ_000151	ABD_000214
OG0000007	AAZ_000150	ABD_000212
OG0000008	AAZ_000149	ABD_000209, ABD_000210
OG0000009	AAZ_000168	ABD_000240, ABD_000241
OG0000010	AAZ_000128	ABD_000182
OG0000012	AAZ_000177	ABD_000252, ABD_000253
OG0000013	AAZ_000136	ABD_000190
OG0000014	AAZ_000174	ABD_000248, ABD_000247
OG0000015	AAZ_000146	ABD_000205
OG0000015	AAZ_000147	ABD_000204, ABD_000206
OG0000016	AAZ_000162	ABD_000235, ABD_000234
OG0000017	AAZ_000169	ABD_000243
OG0000019	AAZ_000179	ABD_000254
OG0000020	AAZ_000137	ABD_000191
OG0000020	AAZ_000138	ABD_000192, ABD_000193
OG0000021	AAZ_000167	ABD_000239
OG0000021	AAZ_000166	ABD_000238
OG0000022	AAZ_000124	ABD_000176
OG0000022	AAZ_000125	ABD_000177
OG0000023	AAZ_000139	ABD_000194
OG0000023	AAZ_000140	ABD_000195
OG0000024	AAZ_000172	ABD_000245
OG0000026	AAZ_000176	ABD_000250
OG0000027	AAZ_000148	ABD_000207
OG0000028	AAZ_000170	ABD_000244
OG0000029	AAZ_000175	ABD_000249
OG0000031	AAZ_000163	ABD_000236
OG0000032	AAZ_000180	ABD_000256, ABD_000255
OG0000033	AAZ_000159	ABD_000229
OG0000035	AAZ_000165	ABD_000237
OG0000036	AAZ_000161	ABD_000232
