Orthogroup	t9_fai-gene-cluster-1	t7_fai-gene-cluster-1
OG0000000	AAZ_000153	AAC_000160
OG0000000	AAZ_000155	AAC_000163
OG0000001	AAZ_000160	AAC_000147, AAC_000148
OG0000001	AAZ_000141	AAC_000167
OG0000002	AAZ_000142	AAC_000149
OG0000002	AAZ_000143	AAC_000150
OG0000002	AAZ_000145	AAC_000151
OG0000003	AAZ_000152	AAC_000157
OG0000004	AAZ_000126	AAC_000133
OG0000005	AAZ_000157	AAC_000164
OG0000006	AAZ_000134	AAC_000143
OG0000006	AAZ_000133	AAC_000142
OG0000007	AAZ_000151, AAZ_000150	AAC_000156
OG0000008	AAZ_000149	AAC_000155
OG0000009	AAZ_000168	AAC_000172, AAC_000173
OG0000010	AAZ_000128	AAC_000136
OG0000010	AAZ_000130	AAC_000137
OG0000011	AAZ_000131	AAC_000138
OG0000012	AAZ_000177	AAC_000182
OG0000013	AAZ_000135	AAC_000144
OG0000014	AAZ_000174	AAC_000178
OG0000015	AAZ_000146	AAC_000152
OG0000015	AAZ_000147	AAC_000153
OG0000016	AAZ_000162	AAC_000170
OG0000017	AAZ_000169	AAC_000174
OG0000018	AAZ_000132	AAC_000140
OG0000019	AAZ_000178, AAZ_000179	AAC_000183
OG0000020	AAZ_000138	AAC_000145
OG0000021	AAZ_000167	AAC_000171
OG0000022	AAZ_000125	AAC_000132
OG0000023	AAZ_000139	AAC_000146
OG0000024	AAZ_000171	AAC_000176
OG0000026	AAZ_000176	AAC_000180
OG0000027	AAZ_000148	AAC_000154
OG0000028	AAZ_000170	AAC_000175
OG0000029	AAZ_000175	AAC_000179
OG0000032	AAZ_000180	AAC_000184
OG0000033	AAZ_000159	AAC_000166
OG0000034	AAZ_000158	AAC_000165
OG0000036	AAZ_000161	AAC_000168
