Orthogroup	t9_fai-gene-cluster-1	t12_fai-gene-cluster-1
OG0000000	AAZ_000153	AAA_000147
OG0000000	AAZ_000154	AAA_000149
OG0000001	AAZ_000160	AAA_000154, AAA_000137
OG0000001	AAZ_000141	AAA_000136
OG0000002	AAZ_000142, AAZ_000143, AAZ_000145, AAZ_000144	AAA_000138
OG0000003	AAZ_000152	AAA_000145
OG0000004	AAZ_000126	AAA_000124
OG0000005	AAZ_000157	AAA_000150
OG0000006	AAZ_000134	AAA_000131
OG0000007	AAZ_000151, AAZ_000150	AAA_000144
OG0000008	AAZ_000149	AAA_000143
OG0000009	AAZ_000168	AAA_000161
OG0000010	AAZ_000128	AAA_000126
OG0000010	AAZ_000130	AAA_000127
OG0000011	AAZ_000131	AAA_000128
OG0000012	AAZ_000177	AAA_000170
OG0000013	AAZ_000136	AAA_000132
OG0000014	AAZ_000174	AAA_000167
OG0000015	AAZ_000146	AAA_000139
OG0000015	AAZ_000147	AAA_000140
OG0000016	AAZ_000162	AAA_000156
OG0000017	AAZ_000169	AAA_000163
OG0000018	AAZ_000132	AAA_000130
OG0000019	AAZ_000178	AAA_000171
OG0000019	AAZ_000179	AAA_000172
OG0000020	AAZ_000137	AAA_000133
OG0000020	AAZ_000138	AAA_000134
OG0000021	AAZ_000167, AAZ_000166	AAA_000160
OG0000023	AAZ_000139, AAZ_000140	AAA_000135
OG0000024	AAZ_000171	AAA_000165
OG0000025	AAZ_000173	AAA_000166
OG0000026	AAZ_000176	AAA_000169
OG0000027	AAZ_000148	AAA_000141
OG0000028	AAZ_000170	AAA_000164
OG0000029	AAZ_000175	AAA_000168
OG0000031	AAZ_000163	AAA_000157
OG0000031	AAZ_000164	AAA_000158
OG0000032	AAZ_000180	AAA_000173
OG0000033	AAZ_000159	AAA_000153
OG0000034	AAZ_000158	AAA_000151, AAA_000152
OG0000035	AAZ_000165	AAA_000159
OG0000036	AAZ_000161	AAA_000155
