Orthogroup	t6_fai-gene-cluster-1	t7_fai-gene-cluster-1
OG0000000	AAX_000158	AAC_000160
OG0000000	AAX_000160	AAC_000163
OG0000001	AAX_000148	AAC_000167
OG0000001	AAX_000165	AAC_000148
OG0000002	AAX_000150	AAC_000151
OG0000002	AAX_000149	AAC_000149
OG0000003	AAX_000156	AAC_000157
OG0000003	AAX_000157	AAC_000159
OG0000004	AAX_000132	AAC_000134
OG0000004	AAX_000131, AAX_000130	AAC_000133
OG0000005	AAX_000162	AAC_000164
OG0000006	AAX_000142	AAC_000143
OG0000006	AAX_000141	AAC_000142
OG0000007	AAX_000155	AAC_000156
OG0000008	AAX_000154	AAC_000155
OG0000009	AAX_000171	AAC_000172
OG0000009	AAX_000172	AAC_000173
OG0000010	AAX_000136	AAC_000137
OG0000010	AAX_000135	AAC_000136
OG0000011	AAX_000138	AAC_000139
OG0000011	AAX_000137	AAC_000138
OG0000012	AAX_000182	AAC_000181
OG0000012	AAX_000183	AAC_000182
OG0000013	AAX_000144, AAX_000143	AAC_000144
OG0000014	AAX_000179, AAX_000178	AAC_000178
OG0000015	AAX_000152	AAC_000153
OG0000015	AAX_000151	AAC_000152
OG0000016	AAX_000167	AAC_000169
OG0000017	AAX_000173	AAC_000174
OG0000018	AAX_000139	AAC_000140
OG0000018	AAX_000140	AAC_000141
OG0000019	AAX_000184	AAC_000183
OG0000020	AAX_000145	AAC_000145
OG0000021	AAX_000170	AAC_000171
OG0000022	AAX_000129	AAC_000132
OG0000023	AAX_000147, AAX_000146	AAC_000146
OG0000024	AAX_000176	AAC_000176
OG0000025	AAX_000177	AAC_000177
OG0000026	AAX_000181	AAC_000180
OG0000027	AAX_000153	AAC_000154
OG0000028	AAX_000175, AAX_000174	AAC_000175
OG0000029	AAX_000180	AAC_000179
OG0000030	AAX_000133, AAX_000134	AAC_000135
OG0000032	AAX_000185	AAC_000184
OG0000033	AAX_000164	AAC_000166
OG0000036	AAX_000166	AAC_000168
