Orthogroup	t6_fai-gene-cluster-1	t29_fai-gene-cluster-1
OG0000000	AAX_000159	ABE_000194
OG0000000	AAX_000158	ABE_000193
OG0000001	AAX_000148	ABE_000198
OG0000001	AAX_000165	ABE_000174
OG0000002	AAX_000150	ABE_000179
OG0000002	AAX_000149	ABE_000177, ABE_000176
OG0000003	AAX_000156	ABE_000190
OG0000003	AAX_000157	ABE_000192
OG0000004	AAX_000132	ABE_000163
OG0000004	AAX_000131	ABE_000162
OG0000004	AAX_000130	ABE_000161
OG0000005	AAX_000162	ABE_000195, ABE_000196
OG0000006	AAX_000142	ABE_000168
OG0000006	AAX_000141	ABE_000167
OG0000007	AAX_000155	ABE_000188, ABE_000189
OG0000008	AAX_000154	ABE_000185, ABE_000186, ABE_000187
OG0000009	AAX_000171	ABE_000206
OG0000009	AAX_000172	ABE_000207
OG0000010	AAX_000135	ABE_000164
OG0000011	AAX_000138	ABE_000165
OG0000012	AAX_000182	ABE_000216
OG0000012	AAX_000183	ABE_000217
OG0000013	AAX_000144	ABE_000169
OG0000014	AAX_000179	ABE_000213
OG0000014	AAX_000178	ABE_000212
OG0000015	AAX_000152	ABE_000181, ABE_000183
OG0000016	AAX_000167	ABE_000199
OG0000018	AAX_000139	ABE_000166
OG0000019	AAX_000184	ABE_000219
OG0000020	AAX_000145	ABE_000170
OG0000021	AAX_000170	ABE_000204
OG0000022	AAX_000129	ABE_000160
OG0000023	AAX_000146	ABE_000172
OG0000024	AAX_000176	ABE_000210
OG0000025	AAX_000177	ABE_000211
OG0000026	AAX_000181	ABE_000215
OG0000027	AAX_000153	ABE_000184
OG0000028	AAX_000175	ABE_000209
OG0000029	AAX_000180	ABE_000214
OG0000031	AAX_000168	ABE_000202, ABE_000201
OG0000032	AAX_000185	ABE_000220
OG0000033	AAX_000164	ABE_000197
OG0000035	AAX_000169	ABE_000203
