Orthogroup	t7_fai-gene-cluster-1	t16_fai-gene-cluster-1
OG0000000	AAC_000160	ABA_000190
OG0000000	AAC_000163	ABA_000195
OG0000001	AAC_000167	ABA_000199
OG0000001	AAC_000147	ABA_000172
OG0000001	AAC_000148	ABA_000173
OG0000002	AAC_000150	ABA_000176
OG0000003	AAC_000157	ABA_000186
OG0000003	AAC_000159	ABA_000188, ABA_000189
OG0000004	AAC_000134	ABA_000160
OG0000004	AAC_000133	ABA_000158, ABA_000159, ABA_000157
OG0000005	AAC_000164	ABA_000196, ABA_000197
OG0000006	AAC_000143	ABA_000167
OG0000007	AAC_000156	ABA_000184, ABA_000185
OG0000008	AAC_000155	ABA_000183
OG0000009	AAC_000172	ABA_000204
OG0000009	AAC_000173	ABA_000205
OG0000010	AAC_000137	ABA_000161
OG0000011	AAC_000139	ABA_000164
OG0000011	AAC_000138	ABA_000163, ABA_000162
OG0000012	AAC_000181	ABA_000216
OG0000012	AAC_000182	ABA_000217
OG0000013	AAC_000144	ABA_000169, ABA_000168
OG0000014	AAC_000178	ABA_000213, ABA_000212
OG0000015	AAC_000153	ABA_000179
OG0000016	AAC_000169, AAC_000170	ABA_000201
OG0000017	AAC_000174	ABA_000206, ABA_000207
OG0000018	AAC_000140	ABA_000165
OG0000018	AAC_000141	ABA_000166
OG0000019	AAC_000183	ABA_000218, ABA_000219
OG0000020	AAC_000145	ABA_000170
OG0000021	AAC_000171	ABA_000203, ABA_000202
OG0000022	AAC_000132	ABA_000156
OG0000023	AAC_000146	ABA_000171
OG0000024	AAC_000176	ABA_000210
OG0000025	AAC_000177	ABA_000211
OG0000026	AAC_000180	ABA_000215
OG0000027	AAC_000154	ABA_000181, ABA_000180
OG0000028	AAC_000175	ABA_000209, ABA_000208
OG0000029	AAC_000179	ABA_000214
OG0000032	AAC_000184	ABA_000221, ABA_000220
OG0000033	AAC_000166	ABA_000198
