Orthogroup	t17_fai-gene-cluster-1	t7_fai-gene-cluster-1
OG0000000	AAO_000218	AAC_000160
OG0000000	AAO_000229	AAC_000163
OG0000001	AAO_000203	AAC_000147
OG0000001	AAO_000204	AAC_000148
OG0000001	AAO_000237	AAC_000167
OG0000002	AAO_000205	AAC_000149
OG0000002	AAO_000207	AAC_000150
OG0000002	AAO_000209	AAC_000151
OG0000003	AAO_000215	AAC_000157
OG0000003	AAO_000217	AAC_000159
OG0000004	AAO_000188	AAC_000134
OG0000005	AAO_000233	AAC_000164
OG0000006	AAO_000198	AAC_000143
OG0000006	AAO_000197	AAC_000142
OG0000007	AAO_000214, AAO_000213	AAC_000156
OG0000008	AAO_000212	AAC_000155
OG0000009	AAO_000245	AAC_000173
OG0000010	AAO_000189	AAC_000136
OG0000010	AAO_000191	AAC_000137
OG0000011	AAO_000194	AAC_000139
OG0000012	AAO_000258	AAC_000182
OG0000012	AAO_000257	AAC_000181
OG0000013	AAO_000199	AAC_000144
OG0000014	AAO_000253, AAO_000252	AAC_000178
OG0000016	AAO_000240	AAC_000170
OG0000017	AAO_000247	AAC_000174
OG0000018	AAO_000196	AAC_000141
OG0000019	AAO_000259	AAC_000183
OG0000020	AAO_000201	AAC_000145
OG0000021	AAO_000244	AAC_000171
OG0000022	AAO_000187	AAC_000132
OG0000023	AAO_000202	AAC_000146
OG0000024	AAO_000249	AAC_000176
OG0000025	AAO_000251	AAC_000177
OG0000026	AAO_000256	AAC_000180
OG0000027	AAO_000210	AAC_000154
OG0000028	AAO_000248	AAC_000175
OG0000029	AAO_000254, AAO_000255	AAC_000179
OG0000032	AAO_000260	AAC_000184
OG0000033	AAO_000236	AAC_000166
OG0000036	AAO_000239	AAC_000168
