Orthogroup	t17_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAO_000218	ABB_000170
OG0000000	AAO_000227	ABB_000174
OG0000000	AAO_000223, AAO_000224	ABB_000172
OG0000001	AAO_000203, AAO_000238	ABB_000159
OG0000001	AAO_000204	ABB_000180
OG0000001	AAO_000237	ABB_000158
OG0000002	AAO_000205	ABB_000160
OG0000002	AAO_000209	ABB_000162
OG0000002	AAO_000208	ABB_000161
OG0000003	AAO_000215, AAO_000216, AAO_000217	ABB_000169
OG0000004	AAO_000188	ABB_000144
OG0000005	AAO_000231	ABB_000176
OG0000005	AAO_000233	ABB_000177
OG0000006	AAO_000198	ABB_000153
OG0000007	AAO_000214	ABB_000168
OG0000007	AAO_000213	ABB_000167
OG0000008	AAO_000211, AAO_000212	ABB_000166
OG0000009	AAO_000245	ABB_000186
OG0000010	AAO_000189	ABB_000147
OG0000010	AAO_000191	ABB_000149, ABB_000148
OG0000011	AAO_000194	ABB_000150
OG0000012	AAO_000258	ABB_000201
OG0000012	AAO_000257	ABB_000200
OG0000013	AAO_000199	ABB_000154
OG0000013	AAO_000200	ABB_000155
OG0000014	AAO_000253	ABB_000195
OG0000014	AAO_000252	ABB_000194
OG0000017	AAO_000247	ABB_000189
OG0000018	AAO_000196	ABB_000152
OG0000018	AAO_000195	ABB_000151
OG0000019	AAO_000259	ABB_000202
OG0000020	AAO_000201	ABB_000156
OG0000021	AAO_000244	ABB_000184
OG0000023	AAO_000202	ABB_000157
OG0000024	AAO_000249	ABB_000192, ABB_000191
OG0000025	AAO_000251	ABB_000193
OG0000026	AAO_000256	ABB_000197
OG0000027	AAO_000210	ABB_000165
OG0000028	AAO_000248	ABB_000190
OG0000029	AAO_000255	ABB_000196
OG0000031	AAO_000241	ABB_000181
OG0000032	AAO_000260	ABB_000203
OG0000033	AAO_000236	ABB_000179
OG0000034	AAO_000235	ABB_000178
OG0000035	AAO_000243	ABB_000183, ABB_000182
OG0000039	AAO_000184	ABB_000142
