Orthogroup	t17_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAO_000218	AAU_000193
OG0000000	AAO_000226, AAO_000227	AAU_000195
OG0000001	AAO_000203	AAU_000174
OG0000001	AAO_000204	AAU_000175
OG0000001	AAO_000237	AAU_000199
OG0000002	AAO_000205	AAU_000176
OG0000002	AAO_000207	AAU_000177
OG0000003	AAO_000215	AAU_000190
OG0000003	AAO_000216	AAU_000191
OG0000003	AAO_000217	AAU_000192
OG0000004	AAO_000188	AAU_000160
OG0000005	AAO_000231	AAU_000196
OG0000005	AAO_000233	AAU_000197
OG0000006	AAO_000198	AAU_000169
OG0000006	AAO_000197	AAU_000168
OG0000007	AAO_000214	AAU_000189
OG0000007	AAO_000213	AAU_000188
OG0000008	AAO_000211	AAU_000185
OG0000008	AAO_000212	AAU_000186, AAU_000187
OG0000009	AAO_000245	AAU_000206
OG0000010	AAO_000189	AAU_000162
OG0000010	AAO_000191	AAU_000163
OG0000011	AAO_000194	AAU_000165
OG0000011	AAO_000193	AAU_000164
OG0000012	AAO_000257	AAU_000216
OG0000013	AAO_000200	AAU_000170
OG0000014	AAO_000253	AAU_000213
OG0000014	AAO_000252	AAU_000212
OG0000016	AAO_000240	AAU_000200
OG0000017	AAO_000247	AAU_000208
OG0000018	AAO_000195	AAU_000166
OG0000019	AAO_000259	AAU_000218
OG0000020	AAO_000201	AAU_000171, AAU_000172
OG0000021	AAO_000244	AAU_000204, AAU_000203
OG0000022	AAO_000187	AAU_000158
OG0000023	AAO_000202	AAU_000173
OG0000024	AAO_000249	AAU_000210
OG0000025	AAO_000251	AAU_000211
OG0000026	AAO_000256	AAU_000215
OG0000027	AAO_000210	AAU_000183
OG0000028	AAO_000248	AAU_000209
OG0000029	AAO_000255	AAU_000214
OG0000031	AAO_000242	AAU_000201
OG0000032	AAO_000260	AAU_000219
OG0000033	AAO_000236	AAU_000198
OG0000035	AAO_000243	AAU_000202
