Orthogroup	t28_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	AAF_000146	AAI_000140
OG0000000	AAF_000148	AAI_000143
OG0000000	AAF_000149	AAI_000144
OG0000001	AAF_000156	AAI_000130
OG0000001	AAF_000155, AAF_000135	AAI_000148
OG0000002	AAF_000136	AAI_000131
OG0000002	AAF_000137	AAI_000132
OG0000003	AAF_000145	AAI_000137
OG0000004	AAF_000122	AAI_000118
OG0000005	AAF_000151, AAF_000152	AAI_000145
OG0000006	AAF_000130	AAI_000126
OG0000006	AAF_000129	AAI_000125
OG0000007	AAF_000144, AAF_000143	AAI_000136
OG0000008	AAF_000142	AAI_000135
OG0000009	AAF_000162	AAI_000152
OG0000010	AAF_000126	AAI_000121
OG0000011	AAF_000127	AAI_000122
OG0000012	AAF_000171	AAI_000163
OG0000013	AAF_000131	AAI_000127
OG0000014	AAF_000168	AAI_000160
OG0000015	AAF_000140	AAI_000133
OG0000016	AAF_000158	AAI_000150
OG0000017	AAF_000163	AAI_000154
OG0000018	AAF_000128	AAI_000124
OG0000019	AAF_000172, AAF_000173	AAI_000164
OG0000020	AAF_000133	AAI_000128
OG0000022	AAF_000121	AAI_000117
OG0000024	AAF_000165	AAI_000157
OG0000025	AAF_000167	AAI_000158
OG0000026	AAF_000170	AAI_000162
OG0000027	AAF_000141	AAI_000134
OG0000028	AAF_000164	AAI_000156, AAI_000155
OG0000029	AAF_000169	AAI_000161
OG0000030	AAF_000123	AAI_000119
OG0000032	AAF_000174	AAI_000165
OG0000033	AAF_000154	AAI_000147
OG0000034	AAF_000153	AAI_000146
OG0000036	AAF_000157	AAI_000149
