Orthogroup	t28_fai-gene-cluster-1	t23_fai-gene-cluster-1
OG0000000	AAF_000146	ABC_000136
OG0000000	AAF_000149	ABC_000138
OG0000001	AAF_000155, AAF_000135	ABC_000142
OG0000002	AAF_000137	ABC_000129
OG0000003	AAF_000145	ABC_000134
OG0000004	AAF_000122	ABC_000115
OG0000005	AAF_000151, AAF_000152	ABC_000139
OG0000006	AAF_000130	ABC_000123
OG0000006	AAF_000129	ABC_000122
OG0000007	AAF_000144, AAF_000143	ABC_000133
OG0000008	AAF_000142	ABC_000132
OG0000009	AAF_000162	ABC_000146
OG0000010	AAF_000126	ABC_000118
OG0000011	AAF_000127	ABC_000119
OG0000012	AAF_000171	ABC_000156
OG0000013	AAF_000131	ABC_000124
OG0000014	AAF_000168	ABC_000152
OG0000015	AAF_000139	ABC_000130
OG0000016	AAF_000158	ABC_000144
OG0000017	AAF_000163	ABC_000148
OG0000019	AAF_000172, AAF_000173	ABC_000157
OG0000020	AAF_000133	ABC_000125
OG0000022	AAF_000121	ABC_000114
OG0000023	AAF_000134	ABC_000126
OG0000024	AAF_000165	ABC_000150
OG0000026	AAF_000170	ABC_000154
OG0000027	AAF_000141	ABC_000131
OG0000028	AAF_000164	ABC_000149
OG0000029	AAF_000169	ABC_000153
OG0000032	AAF_000174	ABC_000158
OG0000033	AAF_000154	ABC_000141
OG0000034	AAF_000153	ABC_000140
OG0000036	AAF_000157	ABC_000143
