3Beta_HSD	NA	OG_73	NA	2.2797831750789245e-17	63.14311981201172
3Beta_HSD	NA	OG_82	NA	2.424843708243787e-16	59.774635314941406
3Beta_HSD	NA	OG_49	NA	3.900873271151942e-13	49.25547409057617
3Beta_HSD	NA	OG_97	NA	7.796201000093556e-10	38.42713928222656
3Beta_HSD	NA	OG_81	NA	2.0984692970669097e-09	37.01641845703125
3Beta_HSD	NA	OG_14	NA	4.682743134751707e-05	22.750423431396484
ABC2_membrane	NA	OG_74	NA	1.2830363004908637e-09	38.11481857299805
ABC_tran	NA	OG_72	NA	2.6494436713553273e-14	54.2093620300293
ABC_tran	NA	OG_24	NA	8.977131195542422e-14	52.4929313659668
Acyl_transf_3	NA	OG_78	NA	6.623729762222369e-16	58.452232360839844
Acyl_transf_3	NA	OG_12	NA	6.705559614565098e-12	45.288909912109375
Bac_transf	NA	OG_67	NA	2.514756779012567e-65	219.55508422851562
Bac_transf	NA	OG_111	NA	2.161574558256252e-57	193.70382690429688
dTDP_sugar_isom	NA	OG_84	NA	1.867337518876563e-71	239.4093780517578
dTDP_sugar_isom	NA	OG_32	NA	3.615802902449113e-20	72.53643798828125
DUF2304	NA	OG_79	NA	7.859599440457608e-17	61.6511344909668
DUF5776	NA	OG_64	NA	2.5304172025604463e-139	453.77777099609375
DUF5776	NA	OG_3	NA	2.4689388735059962e-83	274.4180603027344
DUF5776	NA	OG_4	NA	2.2073345433872337e-50	168.85960388183594
DUF5776	NA	OG_56	NA	5.223497029752034e-43	145.23696899414062
DUF5776	NA	OG_55	NA	4.79522269642019e-11	42.84516906738281
DUF6056	NA	OG_62	NA	6.711275757108056e-96	321.8804626464844
DUF6056	NA	OG_106	NA	1.0820928891687374e-62	212.44749450683594
DUF6056	NA	OG_100	NA	9.589977875848797e-38	130.2344970703125
DUF6056	NA	OG_157	NA	2.8814652401782035e-27	95.70561981201172
DUF6056	NA	OG_99	NA	1.852339817486509e-14	53.49735641479492
EamA	NA	OG_75	NA	3.593304869055064e-07	30.59660530090332
Epimerase	NA	OG_73	NA	1.0715634158627083e-59	201.9990997314453
Epimerase	NA	OG_82	NA	9.404053934519022e-59	198.91085815429688
Epimerase	NA	OG_97	NA	1.8100830773351573e-41	142.32386779785156
Epimerase	NA	OG_49	NA	1.9482094863702283e-28	99.65887451171875
Epimerase	NA	OG_81	NA	1.3996114911771796e-25	90.30745697021484
Epimerase	NA	OG_118	NA	1.1375448331082254e-15	57.86343765258789
Epimerase	NA	OG_14	NA	3.869029604086654e-08	33.20577621459961
Epimerase	NA	OG_163	NA	2.1774851231720736e-07	30.749210357666016
Flavodoxin_1	NA	OG_92	NA	9.325683855243107e-26	90.88839721679688
Flavodoxin_1	NA	OG_131	NA	4.4259564296495887e-10	40.06388854980469
Flavodoxin_3	NA	OG_92	NA	7.303724184796567e-07	29.286596298217773
Flavodoxin_NdrI	NA	OG_92	NA	8.705673966447413e-07	29.313934326171875
GDPD	NA	OG_61	NA	3.682795235803816e-45	155.136962890625
GDP_Man_Dehyd	NA	OG_82	NA	7.590162778106959e-66	223.02386474609375
GDP_Man_Dehyd	NA	OG_73	NA	2.030818334540878e-61	208.47067260742188
GDP_Man_Dehyd	NA	OG_49	NA	1.2747191900822163e-28	100.66254425048828
GDP_Man_Dehyd	NA	OG_97	NA	8.608726641607471e-20	71.63937377929688
GDP_Man_Dehyd	NA	OG_118	NA	5.017679114789381e-16	59.261741638183594
GDP_Man_Dehyd	NA	OG_81	NA	3.5234560894067323e-13	49.90523910522461
GDP_Man_Dehyd	NA	OG_163	NA	4.248798691768516e-09	36.48977279663086
GDP_Man_Dehyd	NA	OG_14	NA	8.125544748486801e-08	32.277122497558594
Glycos_transf_2	NA	OG_70	NA	1.9153959221287776e-48	164.76284790039062
Glycos_transf_2	NA	OG_96	NA	3.906750816169717e-43	147.48684692382812
Glycos_transf_2	NA	OG_66	NA	2.7109290947808446e-40	138.241943359375
Glycos_transf_2	NA	OG_71	NA	3.772442820520991e-37	128.0137481689453
Glycos_transf_2	NA	OG_86	NA	2.906346570804055e-28	99.09851837158203
Glycos_transf_2	NA	OG_93	NA	5.311629903530938e-23	81.97764587402344
Glycos_transf_2	NA	OG_80	NA	6.770579367040569e-22	78.38095092773438
Glycos_transf_2	NA	OG_29	NA	1.774703178758092e-18	67.25798797607422
Glycos_transf_2	NA	OG_42	NA	8.503976523224622e-14	52.0287971496582
Glycos_transf_2	NA	OG_88	NA	1.2820124402914855e-13	51.44874954223633
Glycos_transf_2	NA	OG_38	NA	1.3544807596326697e-11	44.8635368347168
Glycos_transf_2	NA	OG_149	NA	6.925090283610679e-11	42.55775451660156
Glycos_transf_2	NA	OG_112	NA	3.604861273132117e-10	40.226558685302734
Glycos_transf_2	NA	OG_140	NA	7.801330202354816e-10	39.13563919067383
Glycos_transf_2	NA	OG_30	NA	6.419029125211225e-09	36.157474517822266
Glycos_transf_2	NA	OG_126	NA	1.8043429715721438e-07	31.44327163696289
Glycos_transf_2	NA	OG_87	NA	4.870111447564736e-06	26.78643226623535
Glycos_transf_4	NA	OG_89	NA	1.5775716812578492e-38	132.42575073242188
Glyco_hydro_25	NA	OG_64	NA	2.017229878311383e-48	165.27574157714844
Glyco_hydro_25	NA	OG_36	NA	2.726043046955469e-29	102.9443130493164
Glyco_hydro_25	NA	OG_19	NA	2.0174512167575516e-17	64.27214813232422
Glyco_hydro_25	NA	OG_57	NA	3.8783354077205004e-09	37.28193664550781
Glyco_tranf_2_2	NA	OG_70	NA	3.857129189968291e-14	53.0046501159668
Glyco_tranf_2_2	NA	OG_66	NA	5.574074719676404e-14	52.48012924194336
Glyco_tranf_2_2	NA	OG_96	NA	2.91355290980084e-13	50.124176025390625
Glyco_tranf_2_2	NA	OG_71	NA	2.7012703785226643e-09	37.111427307128906
Glyco_tranf_2_2	NA	OG_88	NA	2.7007626702660154e-08	33.831565856933594
Glyco_tranf_2_2	NA	OG_38	NA	1.4398702098749896e-07	31.447446823120117
Glyco_tranf_2_2	NA	OG_86	NA	4.962008805323224e-07	29.684921264648438
Glyco_tranf_2_3	NA	OG_96	NA	7.736360894192701e-16	58.8203239440918
