Orthogroup	t24_fai-gene-cluster-1	t2_fai-gene-cluster-1
OG0000000	AAH_000154	AAJ_000177
OG0000000	AAH_000151	AAJ_000176
OG0000000	AAH_000155	AAJ_000178
OG0000001	AAH_000141	AAJ_000163
OG0000001	AAH_000161	AAJ_000183
OG0000002	AAH_000143	AAJ_000166, AAJ_000167
OG0000002	AAH_000142	AAJ_000164
OG0000003	AAH_000150	AAJ_000173
OG0000004	AAH_000128	AAJ_000147, AAJ_000146
OG0000005	AAH_000156	AAJ_000179
OG0000005	AAH_000158	AAJ_000180
OG0000006	AAH_000136	AAJ_000157
OG0000007	AAH_000148, AAH_000149	AAJ_000172
OG0000009	AAH_000168	AAJ_000189
OG0000010	AAH_000132	AAJ_000152
OG0000010	AAH_000130	AAJ_000151
OG0000011	AAH_000133	AAJ_000153
OG0000012	AAH_000177	AAJ_000200
OG0000013	AAH_000138	AAJ_000159
OG0000013	AAH_000137	AAJ_000158
OG0000014	AAH_000174	AAJ_000196, AAJ_000195
OG0000015	AAH_000145	AAJ_000169
OG0000015	AAH_000144	AAJ_000168
OG0000016	AAH_000163	AAJ_000185
OG0000017	AAH_000169	AAJ_000191
OG0000018	AAH_000134	AAJ_000155
OG0000019	AAH_000179	AAJ_000201
OG0000020	AAH_000139	AAJ_000160
OG0000021	AAH_000167	AAJ_000188
OG0000022	AAH_000127, AAH_000126	AAJ_000145
OG0000023	AAH_000140	AAJ_000162
OG0000024	AAH_000172	AAJ_000193
OG0000026	AAH_000176	AAJ_000198
OG0000027	AAH_000146	AAJ_000170
OG0000028	AAH_000170	AAJ_000192
OG0000029	AAH_000175	AAJ_000197
OG0000030	AAH_000129	AAJ_000149
OG0000032	AAH_000180	AAJ_000202
OG0000033	AAH_000160	AAJ_000182
OG0000034	AAH_000159	AAJ_000181
OG0000035	AAH_000166	AAJ_000187
OG0000036	AAH_000162	AAJ_000184
