Orthogroup	t18_fai-gene-cluster-1	t17_fai-gene-cluster-1
OG0000000	AAY_000157	AAO_000218
OG0000000	AAY_000158	AAO_000226, AAO_000227
OG0000000	AAY_000159	AAO_000230, AAO_000229
OG0000001	AAY_000141	AAO_000237
OG0000002	AAY_000142	AAO_000205
OG0000002	AAY_000143	AAO_000207
OG0000002	AAY_000144	AAO_000209
OG0000003	AAY_000154	AAO_000215
OG0000003	AAY_000156	AAO_000217
OG0000004	AAY_000128	AAO_000188
OG0000005	AAY_000160	AAO_000233
OG0000006	AAY_000135	AAO_000198
OG0000007	AAY_000152, AAY_000153	AAO_000214
OG0000007	AAY_000151	AAO_000213
OG0000008	AAY_000148	AAO_000211
OG0000008	AAY_000150	AAO_000212
OG0000009	AAY_000171	AAO_000245
OG0000010	AAY_000131	AAO_000189
OG0000010	AAY_000132	AAO_000191
OG0000011	AAY_000133	AAO_000194
OG0000012	AAY_000179	AAO_000258, AAO_000257
OG0000013	AAY_000136	AAO_000199
OG0000013	AAY_000137	AAO_000200
OG0000014	AAY_000176	AAO_000253, AAO_000252
OG0000016	AAY_000165	AAO_000240
OG0000017	AAY_000172	AAO_000247
OG0000019	AAY_000180	AAO_000259
OG0000020	AAY_000138	AAO_000201
OG0000021	AAY_000168	AAO_000244
OG0000022	AAY_000125	AAO_000187
OG0000023	AAY_000139	AAO_000202
OG0000024	AAY_000174	AAO_000249
OG0000025	AAY_000175	AAO_000250, AAO_000251
OG0000026	AAY_000178	AAO_000256
OG0000027	AAY_000147	AAO_000210
OG0000028	AAY_000173	AAO_000248
OG0000029	AAY_000177	AAO_000254, AAO_000255
OG0000031	AAY_000166	AAO_000241
OG0000032	AAY_000181	AAO_000260
OG0000033	AAY_000162	AAO_000236
OG0000034	AAY_000161	AAO_000235
OG0000035	AAY_000167	AAO_000243
OG0000036	AAY_000164	AAO_000239
