Orthogroup	t18_fai-gene-cluster-1	t2_fai-gene-cluster-1
OG0000000	AAY_000157	AAJ_000176
OG0000000	AAY_000158	AAJ_000177
OG0000000	AAY_000159	AAJ_000178
OG0000001	AAY_000141	AAJ_000163
OG0000002	AAY_000142	AAJ_000164
OG0000002	AAY_000143	AAJ_000165
OG0000002	AAY_000144	AAJ_000167
OG0000003	AAY_000154	AAJ_000173
OG0000003	AAY_000156	AAJ_000175
OG0000004	AAY_000127	AAJ_000147
OG0000004	AAY_000126	AAJ_000146
OG0000004	AAY_000128	AAJ_000148
OG0000005	AAY_000160	AAJ_000180
OG0000006	AAY_000135	AAJ_000157
OG0000007	AAY_000152, AAY_000153, AAY_000151	AAJ_000172
OG0000008	AAY_000148, AAY_000150, AAY_000149	AAJ_000171
OG0000009	AAY_000169	AAJ_000189
OG0000009	AAY_000171	AAJ_000190
OG0000010	AAY_000131	AAJ_000151
OG0000010	AAY_000132	AAJ_000152
OG0000011	AAY_000133	AAJ_000154
OG0000012	AAY_000179	AAJ_000200, AAJ_000199
OG0000013	AAY_000136	AAJ_000158
OG0000013	AAY_000137	AAJ_000159
OG0000014	AAY_000176	AAJ_000196, AAJ_000195
OG0000015	AAY_000145	AAJ_000168
OG0000015	AAY_000146	AAJ_000169
OG0000016	AAY_000165	AAJ_000185
OG0000017	AAY_000172	AAJ_000191
OG0000019	AAY_000180	AAJ_000201
OG0000020	AAY_000138	AAJ_000160
OG0000021	AAY_000168	AAJ_000188
OG0000022	AAY_000125	AAJ_000145
OG0000023	AAY_000139	AAJ_000161
OG0000023	AAY_000140	AAJ_000162
OG0000025	AAY_000175	AAJ_000194
OG0000026	AAY_000178	AAJ_000198
OG0000027	AAY_000147	AAJ_000170
OG0000028	AAY_000173	AAJ_000192
OG0000029	AAY_000177	AAJ_000197
OG0000030	AAY_000130	AAJ_000150
OG0000030	AAY_000129	AAJ_000149
OG0000031	AAY_000166	AAJ_000186
OG0000032	AAY_000181	AAJ_000202
OG0000033	AAY_000162	AAJ_000182
OG0000034	AAY_000161	AAJ_000181
OG0000035	AAY_000167	AAJ_000187
OG0000036	AAY_000164	AAJ_000184
