Orthogroup	t5_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	AAW_000189	AAG_000161
OG0000000	AAW_000188	AAG_000159
OG0000001	AAW_000194	AAG_000167
OG0000001	AAW_000168	AAG_000146
OG0000001	AAW_000169	AAG_000147
OG0000002	AAW_000173	AAG_000149
OG0000002	AAW_000171	AAG_000148
OG0000003	AAW_000183	AAG_000155
OG0000003	AAW_000185	AAG_000157
OG0000004	AAW_000159	AAG_000133
OG0000004	AAW_000156, AAW_000158, AAW_000157	AAG_000132
OG0000005	AAW_000190, AAW_000191	AAG_000163
OG0000006	AAW_000163	AAG_000142
OG0000006	AAW_000162	AAG_000141
OG0000007	AAW_000182	AAG_000154
OG0000008	AAW_000180, AAW_000181	AAG_000153
OG0000009	AAW_000201	AAG_000172
OG0000009	AAW_000202	AAG_000173
OG0000011	AAW_000160	AAG_000138
OG0000012	AAW_000212	AAG_000181
OG0000012	AAW_000213	AAG_000182, AAG_000183
OG0000013	AAW_000164	AAG_000143
OG0000014	AAW_000208, AAW_000207	AAG_000178
OG0000015	AAW_000177, AAW_000176	AAG_000151
OG0000016	AAW_000195	AAG_000170
OG0000017	AAW_000203	AAG_000174
OG0000018	AAW_000161	AAG_000139
OG0000019	AAW_000214, AAW_000215	AAG_000184
OG0000020	AAW_000165, AAW_000166	AAG_000144
OG0000021	AAW_000200, AAW_000199	AAG_000171
OG0000022	AAW_000155, AAW_000154	AAG_000131
OG0000023	AAW_000167	AAG_000145
OG0000024	AAW_000205	AAG_000176
OG0000025	AAW_000206	AAG_000177
OG0000026	AAW_000211, AAW_000210	AAG_000180
OG0000027	AAW_000178	AAG_000152
OG0000028	AAW_000204	AAG_000175
OG0000029	AAW_000209	AAG_000179
OG0000032	AAW_000216	AAG_000185
OG0000033	AAW_000193	AAG_000166
OG0000034	AAW_000192	AAG_000165
